state,year,first_name,last_name,party,sex,died,status,win_margin,region,population,election_age,death_age,lived_after
Ohio,1946,Frank,Lausche,Democrat,Male,1990-04-21,Incumbent,-1.7689059373700928,Midwest,7516000,50.97330595482546,94.43121149897331,43.45790554414784
Ohio,1948,Thomas,Herbert,Republican,Male,1974-10-26,Incumbent,-7.330676419653649,Midwest,7876000,54.02053388090349,79.9917864476386,25.971252566735114
Ohio,1948,Frank,Lausche,Democrat,Male,1990-04-21,Challenger,7.330676419653649,Midwest,7876000,52.97467488021903,94.43121149897331,41.45653661875428
Ohio,1950,Don,Ebright,Republican,Male,1976-10-11,Challenger,-5.243293825158091,Midwest,7980000,48.134154688569474,74.06707734428474,25.932922655715263
Ohio,1950,Frank,Lausche,Democrat,Male,1990-04-21,Incumbent,5.243293825158091,Midwest,7980000,54.97330595482546,94.43121149897331,39.45790554414784
Ohio,1952,Frank,Lausche,Democrat,Male,1990-04-21,Incumbent,11.790074692774382,Midwest,8275000,56.97467488021903,94.43121149897331,37.45653661875428
Ohio,1952,Charles,Taft,Republican,Male,1983-06-24,Challenger,-11.790074692774382,Midwest,8275000,55.123887748117724,85.75496235455168,30.63107460643395
Ohio,1954,Frank,Lausche,Democrat,Male,1990-04-21,Incumbent,8.189037605041214,Midwest,8873000,58.97330595482546,94.43121149897331,35.45790554414784
Ohio,1954,James,Rhodes,Republican,Male,2001-03-04,Challenger,-8.189037605041214,Midwest,8873000,45.14442162902122,91.4715947980835,46.327173169062284
Ohio,1956,Michael,Disalle,Democrat,Male,1981-09-16,Challenger,-12.080011496034409,Midwest,9207000,48.832306639288156,73.69472963723477,24.862422997946613
Ohio,1956,C.,O'neill,Republican,Male,1978-08-20,Challenger,12.080011496034409,Midwest,9207000,40.72553045859001,62.51334702258727,21.78781656399726
Ohio,1958,Michael,Disalle,Democrat,Male,1981-09-16,Challenger,13.835793545573964,Midwest,9599000,50.83093771389459,73.69472963723477,22.863791923340177
Ohio,1958,C.,O'neill,Republican,Male,1978-08-20,Incumbent,-13.835793545573964,Midwest,9599000,42.724161533196444,62.51334702258727,19.789185489390828
Ohio,1962,Michael,Disalle,Democrat,Male,1981-09-16,Incumbent,-17.835078039354464,Midwest,9929000,54.83093771389459,73.69472963723477,18.863791923340177
Ohio,1962,James,Rhodes,Republican,Male,2001-03-04,Challenger,17.835078039354464,Midwest,9929000,53.14442162902122,91.4715947980835,38.327173169062284
Ohio,1966,James,Rhodes,Republican,Male,2001-03-04,Incumbent,24.3554687702934,Midwest,10330000,57.14442162902122,91.4715947980835,34.327173169062284
Ohio,1970,Roger,Cloud,Republican,Male,1988-04-20,Challenger,-11.032144795553208,Midwest,10668839,60.91991786447639,78.37645448323066,17.456536618754278
Ohio,1970,John,Gilligan,Democrat,Male,2013-08-26,Challenger,11.032144795553208,Midwest,10668839,49.62354551676933,92.42984257357973,42.8062970568104
Ohio,1974,John,Gilligan,Democrat,Male,2013-08-26,Incumbent,-0.38603836861153695,Midwest,10765613,53.62354551676933,92.42984257357973,38.8062970568104
Ohio,1974,James,Rhodes,Republican,Male,2001-03-04,Challenger,0.38603836861153695,Midwest,10765613,65.14442162902122,91.4715947980835,26.327173169062284
Ohio,1978,James,Rhodes,Republican,Male,2001-03-04,Incumbent,1.7243193008700644,Midwest,10795431,69.14442162902122,91.4715947980835,22.327173169062284
Ohio,1986,James,Rhodes,Republican,Male,2001-03-04,Challenger,-21.23892073292459,Midwest,10730272,77.14442162902122,91.4715947980835,14.327173169062286
Ohio,1990,Anthony,Celebrezze,Democrat,Male,2003-07-04,Challenger,-11.30466194154289,Midwest,10864162,49.158110882956876,61.817932922655714,12.659822039698836
Ohio,1990,George,Voinovich,Republican,Male,2016-06-12,Challenger,11.30466194154289,Midwest,10864162,54.30800821355236,79.90965092402465,25.60164271047228
Ohio,1994,George,Voinovich,Republican,Male,2016-06-12,Incumbent,48.363280524837506,Midwest,11152454,58.30800821355236,79.90965092402465,21.60164271047228
Oklahoma,1946,Olney,Flynn,Republican,Male,1970-07-01,Challenger,-6.585311254279475,South,2131000,51.34565366187543,74.99794661190965,23.652292950034223
Oklahoma,1946,Roy,Turner,Democrat,Male,1973-06-11,Challenger,6.585311254279475,South,2131000,51.99452429842574,78.5927446954141,26.598220396988363
Oklahoma,1950,Jo,Ferguson,Republican,Male,1982-05-17,Challenger,-2.5062527917723045,South,2229000,61.34976043805612,92.8788501026694,31.529089664613277
Oklahoma,1950,Johnston,Murray,Democrat,Male,1974-04-16,Challenger,2.5062527917723045,South,2229000,48.29295003422313,71.73716632443532,23.444216290212182
Oklahoma,1954,Raymond,Gary,Democrat,Male,1993-12-11,Challenger,17.3307681953532,South,2209000,46.789869952087614,85.88911704312115,39.09924709103354
Oklahoma,1954,Reuben,Sparks,Republican,Male,1970-07-16,Challenger,-17.3307681953532,South,2209000,48.34770704996578,64.04106776180699,15.693360711841205
Oklahoma,1958,J.,Edmondson,Democrat,Male,1971-11-17,Challenger,57.59557711159193,South,2267000,33.106091718001366,46.13826146475017,13.032169746748803
Oklahoma,1958,Phil,Ferguson,Republican,Male,1978-08-08,Challenger,-57.59557711159193,South,2267000,55.22518822724162,74.98151950718686,19.756331279945243
Oklahoma,1962,W.,Atkinson,Democrat,Male,1999-03-20,Challenger,-10.874938001025896,South,2427000,55.98904859685147,92.3586584531143,36.369609856262834
Oklahoma,1962,Henry,Bellmon,Republican,Male,2009-09-29,Challenger,10.874938001025896,South,2427000,41.17180013689254,88.07118412046543,46.899383983572896
Oklahoma,1966,Dewey,Bartlett,Republican,Male,1979-03-01,Challenger,11.99128014897402,South,2454000,47.60848733744011,59.92607802874743,12.317590691307323
Oklahoma,1966,Preston,Moore,Democrat,Male,2004-09-01,Challenger,-11.99128014897402,South,2454000,46.757015742642025,84.58042436687201,37.82340862422998
Oklahoma,1970,Dewey,Bartlett,Republican,Male,1979-03-01,Incumbent,-0.32335302707951286,South,2566485,51.60848733744011,59.92607802874743,8.317590691307323
Oklahoma,1970,David,Hall,Democrat,Male,2016-05-06,Challenger,0.32335302707951286,South,2566485,40.04380561259411,85.54414784394251,45.50034223134839
Oklahoma,1986,Henry,Bellmon,Republican,Male,2009-09-29,Challenger,3.161911315477923,South,3252735,65.17180013689254,88.07118412046543,22.899383983572896
Oklahoma,1994,Jack,Mildren,Democrat,Male,2008-05-22,Challenger,-22.556047453247842,South,3280940,45.07049965776865,58.614647501711154,13.544147843942506
Oregon,1946,Carl,Donaugh,Democrat,Male,1965-11-08,Challenger,-38.12439162586625,West,1342000,45.86173853524983,64.870636550308,19.00889801505818
Oregon,1946,Earl,Snell,Republican,Male,1947-10-28,Incumbent,38.12439162586625,West,1342000,51.318275154004105,52.29568788501027,0.9774127310061602
Oregon,1950,Douglas,Mckay,Republican,Male,1959-07-22,Incumbent,32.10254788401099,West,1532000,57.36344969199179,66.072553045859,8.709103353867214
Oregon,1954,Joseph,Carson,Democrat,Male,1956-12-20,Challenger,-13.824397698257101,West,1626000,62.87748117727584,65.00205338809035,2.1245722108145104
Oregon,1954,Paul,Patterson,Republican,Male,1956-01-31,Challenger,13.824397698257101,West,1626000,54.299794661190965,55.53730321697468,1.2375085557837098
Oregon,1958,Mark,Hatfield,Republican,Male,2011-08-07,Challenger,10.66395035959949,West,1718000,36.31759069130732,89.07049965776865,52.75290896646133
Oregon,1958,Robert,Holmes,Democrat,Male,1976-06-06,Incumbent,-10.66395035959949,West,1718000,49.48665297741273,67.07186858316221,17.585215605749486
Oregon,1962,Mark,Hatfield,Republican,Male,2011-08-07,Incumbent,13.118967481697815,West,1818000,40.31759069130732,89.07049965776865,48.75290896646133
Oregon,1962,Robert,Thornton,Democrat,Male,2003-11-29,Challenger,-13.118967481697815,West,1818000,52.76933607118412,93.83436002737851,41.06502395619439
Oregon,1966,Tom,Mccall,Republican,Male,1983-01-08,Challenger,10.60124217048628,West,1969000,53.62354551676933,69.79876796714579,16.175222450376456
Oregon,1966,Robert,Straub,Democrat,Male,2002-11-27,Challenger,-10.60124217048628,West,1969000,46.49965776865161,82.55989048596851,36.06023271731691
Oregon,1970,Tom,Mccall,Republican,Male,1983-01-08,Incumbent,11.459111614567014,West,2100388,57.62354551676933,69.79876796714579,12.175222450376454
Oregon,1970,Robert,Straub,Democrat,Male,2002-11-27,Challenger,-11.459111614567014,West,2100388,50.49965776865161,82.55989048596851,32.06023271731691
Oregon,1974,Victor,Atiyeh,Republican,Male,2014-07-20,Challenger,-15.601191845242042,West,2280956,51.70704996577687,91.4113620807666,39.70431211498973
Oregon,1974,Robert,Straub,Democrat,Male,2002-11-27,Challenger,15.601191845242042,West,2280956,54.49965776865161,82.55989048596851,28.060232717316907
Oregon,1978,Victor,Atiyeh,Republican,Male,2014-07-20,Challenger,9.807757337836215,West,2509609,55.70704996577687,91.4113620807666,35.70431211498973
Oregon,1978,Robert,Straub,Democrat,Male,2002-11-27,Incumbent,-9.807757337836215,West,2509609,58.49965776865161,82.55989048596851,24.060232717316907
Oregon,1982,Victor,Atiyeh,Republican,Male,2014-07-20,Incumbent,26.181843639594263,West,2664919,59.70704996577687,91.4113620807666,31.704312114989733
Oregon,1986,Norma,Paulus,Republican,Female,2019-02-28,Challenger,-4.0200976485221105,West,2683526,53.648186173853524,85.96303901437372,32.31485284052019
Oregon,1990,Dave,Frohnmayer,Republican,Male,2015-03-10,Challenger,-6.723655987287529,West,2860375,50.32443531827516,74.66666666666667,24.34223134839151
Pennsylvania,1946,James,Duff,Republican,Male,1969-12-20,Challenger,17.987784122715006,Northeast,9880000,63.7864476386037,86.91033538672143,23.123887748117728
Pennsylvania,1946,John,Rice,Democrat,Male,1985-08-02,Challenger,-17.987784122715006,Northeast,9880000,47.76728268309377,86.507871321013,38.74058863791923
Pennsylvania,1950,Richardson,Dilworth,Democrat,Male,1974-01-23,Challenger,-2.445875828538874,Northeast,10507000,52.18343600273785,75.40041067761807,23.21697467488022
Pennsylvania,1950,John,Fine,Republican,Male,1978-05-21,Challenger,2.445875828538874,Northeast,10507000,57.568788501026695,85.10882956878851,27.540041067761805
Pennsylvania,1954,George,Leader,Democrat,Male,2013-05-09,Challenger,7.518737868051801,Northeast,10817000,36.799452429842574,95.30732375085557,58.507871321013006
Pennsylvania,1954,Lloyd,Wood,Republican,Male,1964-02-14,Challenger,-7.518737868051801,Northeast,10817000,58.026009582477755,67.30184804928132,9.27583846680356
Pennsylvania,1958,David,Lawrence,Democrat,Male,1966-11-21,Challenger,1.9147019808884593,Northeast,11058000,69.37987679671458,77.4236824093087,8.043805612594113
Pennsylvania,1958,Arthur,Mcgonigle,Republican,Male,1977-07-01,Challenger,-1.9147019808884593,Northeast,11058000,53.347022587268995,72,18.652977412731005
Pennsylvania,1962,Richardson,Dilworth,Democrat,Male,1974-01-23,Challenger,-11.14440208591867,Northeast,11355000,64.18343600273785,75.40041067761807,11.21697467488022
Pennsylvania,1962,William,Scranton,Republican,Male,2013-07-28,Challenger,11.14440208591867,Northeast,11355000,45.29774127310061,96.02464065708419,50.72689938398357
Pennsylvania,1966,Raymond,Shafer,Republican,Male,2006-12-12,Challenger,6.072527536599019,Northeast,11664000,49.67008898015058,89.77138945927447,40.101300479123886
Pennsylvania,1966,Milton,Shapp,Democrat,Male,1994-11-24,Challenger,-6.072527536599019,Northeast,11664000,54.362765229295,82.41478439425052,28.05201916495551
Pennsylvania,1970,Raymond,Broderick,Republican,Male,2000-08-06,Challenger,-13.948447286205372,Northeast,11811561,56.43805612594114,86.19028062970568,29.752224503764545
Pennsylvania,1970,Milton,Shapp,Democrat,Male,1994-11-24,Incumbent,13.948447286205372,Northeast,11811561,58.362765229295,82.41478439425052,24.05201916495551
Pennsylvania,1974,Andrew,Lewis,Republican,Male,2016-02-10,Challenger,-8.658384938659353,Northeast,11863936,43.006160164271044,84.27104722792608,41.26488706365503
Pennsylvania,1974,Milton,Shapp,Democrat,Male,1994-11-24,Incumbent,8.658384938659353,Northeast,11863936,62.362765229295,82.41478439425052,20.05201916495551
Pennsylvania,1978,Peter,Flaherty,Democrat,Male,2005-04-18,Challenger,-6.159781637341958,Northeast,11864774,54.362765229295,80.81314168377824,26.45037645448323
Pennsylvania,1982,Allen,Ertel,Democrat,Male,2015-11-19,Challenger,-2.755205085570168,Northeast,11845146,44.993839835728956,78.03148528405202,33.03764544832307
Pennsylvania,1986,Robert,Casey,Democrat,Male,2000-05-30,Challenger,2.3606035249327064,Northeast,11782754,54.822724161533195,68.38877481177276,13.566050650239562
Pennsylvania,1990,Robert,Casey,Democrat,Male,2000-05-30,Incumbent,35.303397581205196,Northeast,11903299,58.822724161533195,68.38877481177276,9.566050650239562
Rhode Island,1946,John,Murphy,Republican,Male,1970-08-14,Challenger,-8.145899085134431,Northeast,790000,55.34565366187543,79.11841204654347,23.772758384668034
Rhode Island,1946,John,Pastore,Democrat,Male,2000-07-15,Incumbent,8.145899085134431,Northeast,790000,39.63860369609856,93.3305954825462,53.69199178644764
Rhode Island,1948,John,Pastore,Democrat,Male,2000-07-15,Incumbent,22.826568929323372,Northeast,787000,41.63997262149213,93.3305954825462,51.690622861054074
Rhode Island,1948,Albert,Ruerat,Republican,Male,1987-07-01,Challenger,-22.826568929323372,Northeast,787000,44.4517453798768,83.10198494182067,38.65023956194388
Rhode Island,1950,Eugene,Lachapelle,Republican,Male,1991-08-25,Challenger,-18.679415649173876,Northeast,786000,44.42436687200548,85.22655715263518,40.80219028062971
Rhode Island,1950,Dennis,Roberts,Democrat,Male,1994-06-30,Challenger,18.679415649173876,Northeast,786000,47.578370978781656,91.22792607802874,43.64955509924709
Rhode Island,1952,Raoul,Archambault,Republican,Male,2000-07-01,Challenger,-5.244221836563838,Northeast,802000,32.34770704996578,80,47.65229295003422
Rhode Island,1952,Dennis,Roberts,Democrat,Male,1994-06-30,Incumbent,5.244221836563838,Northeast,802000,49.57973990417522,91.22792607802874,41.648186173853524
Rhode Island,1954,Dean,Lewis,Republican,Male,1997-11-09,Challenger,-16.057491598464765,Northeast,816000,38.42299794661191,81.43463381245722,43.011635865845314
Rhode Island,1954,Dennis,Roberts,Democrat,Male,1994-06-30,Incumbent,16.057491598464765,Northeast,816000,51.578370978781656,91.22792607802874,39.64955509924709
Rhode Island,1956,Christopher,Del Sesto,Republican,Male,1973-12-23,Challenger,-0.1851953146366725,Northeast,840000,49.659137577002056,66.78986995208761,17.130732375085557
Rhode Island,1956,Dennis,Roberts,Democrat,Male,1994-06-30,Incumbent,0.1851953146366725,Northeast,840000,53.57973990417522,91.22792607802874,37.648186173853524
Rhode Island,1958,Christopher,Del Sesto,Republican,Male,1973-12-23,Challenger,1.7965280581348395,Northeast,858000,51.657768651608485,66.78986995208761,15.132101300479125
Rhode Island,1958,Dennis,Roberts,Democrat,Male,1994-06-30,Incumbent,-1.7965280581348395,Northeast,858000,55.578370978781656,91.22792607802874,35.64955509924709
Rhode Island,1960,Christopher,Del Sesto,Republican,Male,1973-12-23,Incumbent,-13.273304398523038,Northeast,855000,53.659137577002056,66.78986995208761,13.130732375085557
Rhode Island,1960,John,Notte,Democrat,Male,1983-03-07,Challenger,13.273304398523038,Northeast,855000,51.50992470910335,73.8425735797399,22.33264887063655
Rhode Island,1962,John,Chafee,Republican,Male,1999-10-24,Challenger,0.1215244911543607,Northeast,871000,40.03832991101985,77.00479123887749,36.96646132785763
Rhode Island,1962,John,Notte,Democrat,Male,1983-03-07,Incumbent,-0.1215244911543607,Northeast,871000,53.50855578370979,73.8425735797399,20.334017796030118
Rhode Island,1964,John,Chafee,Republican,Male,1999-10-24,Incumbent,22.298591146538122,Northeast,885000,42.039698836413415,77.00479123887749,34.965092402464066
Rhode Island,1964,Edward,Gallogly,Democrat,Male,1995-04-18,Challenger,-22.298591146538122,Northeast,885000,45.190965092402465,75.63860369609856,30.4476386036961
Rhode Island,1966,John,Chafee,Republican,Male,1999-10-24,Incumbent,26.603305386913362,Northeast,899000,44.03832991101985,77.00479123887749,32.96646132785763
Rhode Island,1966,Horace,Hobbs,Democrat,Male,1999-07-07,Challenger,-26.603305386913362,Northeast,899000,67.14305270362765,99.81108829568788,32.668035592060235
Rhode Island,1968,John,Chafee,Republican,Male,1999-10-24,Incumbent,-2.0347958428453836,Northeast,922000,46.039698836413415,77.00479123887749,30.965092402464066
Rhode Island,1968,Frank,Licht,Democrat,Male,1987-05-30,Challenger,2.0347958428453836,Northeast,922000,52.648870636550306,71.21149897330595,18.562628336755647
Rhode Island,1970,Herbert,Desimone,Republican,Male,2013-11-27,Challenger,-0.5423675750574759,Northeast,950561,41.16632443531827,84.22724161533196,43.06091718001369
Rhode Island,1970,Frank,Licht,Democrat,Male,1987-05-30,Incumbent,0.5423675750574759,Northeast,950561,54.64750171115674,71.21149897330595,16.56399726214921
Rhode Island,1972,Herbert,Desimone,Republican,Male,2013-11-27,Challenger,-5.504439927249379,Northeast,976365,43.167693360711844,84.22724161533196,41.059548254620125
Rhode Island,1974,James,Nugent,Republican,Male,2012-07-06,Challenger,-56.95827892806068,Northeast,953503,47.82477754962355,85.492128678987,37.667351129363446
Rhode Island,1976,J.,Garrahy,Democrat,Male,2012-01-24,Challenger,10.157630129909407,Northeast,950321,45.94387405886379,81.160848733744,35.21697467488022
Rhode Island,1976,James,Taft,Republican,Male,2011-09-05,Challenger,-10.157630129909407,Northeast,950321,45.34976043805612,80.18069815195072,34.83093771389459
Rhode Island,1978,J.,Garrahy,Democrat,Male,2012-01-24,Incumbent,34.28441197080093,Northeast,957237,47.94250513347023,81.160848733744,33.21834360027378
Rhode Island,1980,Vincent,Cianci,Republican,Male,2016-01-28,Challenger,-47.41157370110593,Northeast,948773,39.51813826146475,74.7460643394935,35.227926078028744
Rhode Island,1980,J.,Garrahy,Democrat,Male,2012-01-24,Incumbent,47.41157370110593,Northeast,948773,49.94387405886379,81.160848733744,31.21697467488022
Rhode Island,1982,J.,Garrahy,Democrat,Male,2012-01-24,Incumbent,51.28545638138368,Northeast,954170,51.94250513347023,81.160848733744,29.218343600273784
Rhode Island,1986,Bruce,Sundlun,Democrat,Male,2011-07-21,Challenger,-33.29205629847125,Northeast,977340,66.79534565366187,91.50171115674196,24.706365503080082
Rhode Island,1988,Bruce,Sundlun,Democrat,Male,2011-07-21,Challenger,-1.6514934354758992,Northeast,996407,68.79671457905545,91.50171115674196,22.704996577686515
Rhode Island,1990,Bruce,Sundlun,Democrat,Male,2011-07-21,Challenger,48.30055974962702,Northeast,1005995,70.79534565366187,91.50171115674196,20.706365503080082
Rhode Island,1992,Elizabeth,Leonard,Republican,Female,2015-09-20,Challenger,-28.470007910109715,Northeast,1012581,54.724161533196444,77.59616700889802,22.872005475701574
Rhode Island,1992,Bruce,Sundlun,Democrat,Male,2011-07-21,Incumbent,28.470007910109715,Northeast,1012581,72.79671457905545,91.50171115674196,18.704996577686515
South Carolina,1946,James,Thurmond,Democrat,Male,2003-06-26,Challenger,100,South,1944000,43.917864476386036,100.55578370978782,56.63791923340178
South Carolina,1950,James,Byrnes,Democrat,Male,1972-04-09,Challenger,100,South,2113000,68.50924024640658,89.9356605065024,21.426420260095824
South Carolina,1954,George,Timmerman,Democrat,Male,1994-11-29,Challenger,100,South,2176000,42.234086242299796,82.29979466119096,40.06570841889117
South Carolina,1958,Ernest,Hollings,Democrat,Male,2019-04-06,Challenger,100,South,2304000,36.84325804243669,97.25941136208077,60.41615331964408
South Carolina,1962,Donald,Russell,Democrat,Male,1998-02-22,Challenger,100,South,2423000,56.70088980150582,92,35.29911019849418
South Carolina,1966,Robert,Mcnair,Democrat,Male,2007-11-17,Incumbent,16.31260484336572,South,2520000,42.893908281998634,83.92607802874743,41.0321697467488
South Carolina,1966,Joseph,Rogers,Republican,Male,1999-04-06,Challenger,-16.31260484336572,South,2520000,45.07597535934291,77.492128678987,32.41615331964408
South Carolina,1970,Albert,Watson,Republican,Male,1994-09-25,Challenger,-6.094858908621681,South,2598210,48.18343600273785,72.07118412046543,23.887748117727583
South Carolina,1970,John,West,Democrat,Male,2004-03-21,Challenger,6.094858908621681,South,2598210,48.19164955509925,81.56605065023956,33.374401095140314
South Carolina,1974,W.j.,Dorn,Democrat,Male,2005-08-13,Challenger,-3.3338705011387333,South,2843199,58.559890485968516,89.3305954825462,30.770704996577688
South Carolina,1974,James,Edwards,Republican,Male,2014-12-26,Challenger,3.3338705011387333,South,2843199,47.36755646817249,87.50718685831622,40.139630390143736
South Carolina,1978,Edward,Young,Republican,Male,2017-05-09,Challenger,-23.792462418227075,South,3041068,58.16016427104723,96.66803559206024,38.507871321013006
South Carolina,1982,W.,Workman,Republican,Male,1990-11-23,Challenger,-39.6073701842546,South,3207611,68.23819301848049,76.28747433264887,8.049281314168377
South Carolina,1986,Carroll,Campbell,Republican,Male,2005-12-07,Challenger,3.11574092694633,South,3342759,46.28336755646817,65.37166324435319,19.08829568788501
South Carolina,1990,Carroll,Campbell,Republican,Male,2005-12-07,Incumbent,42.7604219392197,South,3501155,50.28336755646817,65.37166324435319,15.08829568788501
South Dakota,1946,George,Mickelson,Republican,Male,1965-02-28,Challenger,34.32331846301728,Midwest,588000,43.28815879534565,61.60438056125941,18.316221765913756
South Dakota,1948,George,Mickelson,Republican,Male,1965-02-28,Incumbent,22.16797352591167,Midwest,612000,45.28952772073922,61.60438056125941,16.314852840520192
South Dakota,1950,Sigurd,Anderson,Republican,Male,1990-12-21,Challenger,21.787806534131278,Midwest,655000,46.78713210130048,86.91307323750856,40.12594113620808
South Dakota,1950,Joe,Robbie,Democrat,Male,1990-01-07,Challenger,-21.787806534131278,Midwest,655000,34.32991101984942,73.50308008213553,39.17316906228611
South Dakota,1952,Sigurd,Anderson,Republican,Male,1990-12-21,Incumbent,40.30547745532167,Midwest,651000,48.78850102669404,86.91307323750856,38.12457221081451
South Dakota,1952,Sherman,Iverson,Democrat,Male,1962-04-07,Challenger,-40.30547745532167,Midwest,651000,61.94387405886379,71.36208076659823,9.418206707734429
South Dakota,1954,Joe,Foss,Republican,Male,2003-01-01,Challenger,13.33347442382172,Midwest,655000,39.553730321697465,87.709787816564,48.15605749486653
South Dakota,1956,Joe,Foss,Republican,Male,2003-01-01,Incumbent,8.7738042648202,Midwest,670000,41.555099247091036,87.709787816564,46.15468856947297
South Dakota,1956,Ralph,Herseth,Democrat,Male,1969-01-24,Challenger,-8.7738042648202,Midwest,670000,47.34565366187543,59.564681724846,12.219028062970569
South Dakota,1958,Ralph,Herseth,Democrat,Male,1969-01-24,Challenger,2.803535684003087,Midwest,656000,49.34428473648186,59.564681724846,10.220396988364135
South Dakota,1960,Archie,Gubbrud,Republican,Male,1987-04-26,Challenger,1.4558883873615045,Midwest,683000,49.84804928131417,76.31759069130733,26.469541409993155
South Dakota,1960,Ralph,Herseth,Democrat,Male,1969-01-24,Incumbent,-1.4558883873615045,Midwest,683000,51.34565366187543,59.564681724846,8.219028062970569
South Dakota,1962,Archie,Gubbrud,Republican,Male,1987-04-26,Incumbent,12.198969233171944,Midwest,705000,51.846680355920604,76.31759069130733,24.470910335386723
South Dakota,1962,Ralph,Herseth,Democrat,Male,1969-01-24,Challenger,-12.198969233171944,Midwest,705000,53.34428473648186,59.564681724846,6.220396988364135
South Dakota,1964,Nils,Boe,Republican,Male,1992-07-30,Challenger,3.3492790033382605,Midwest,701000,51.15400410677618,78.88569472963724,27.731690622861056
South Dakota,1964,John,Lindley,Democrat,Male,1971-04-23,Challenger,-3.3492790033382605,Midwest,701000,46.18754277891855,52.648870636550306,6.461327857631759
South Dakota,1966,Nils,Boe,Republican,Male,1992-07-30,Incumbent,15.42674857808899,Midwest,683000,53.152635181382614,78.88569472963724,25.73305954825462
South Dakota,1966,Robert,Chamerlin,Democrat,Male,2013-09-10,Challenger,-15.42674857808899,Midwest,683000,46.41204654346338,93.25941136208077,46.847364818617386
South Dakota,1968,Robert,Chamerlin,Democrat,Male,2013-09-10,Challenger,-15.306999487190602,Midwest,669000,48.41341546885695,93.25941136208077,44.84599589322382
South Dakota,1970,Richard,Kneip,Democrat,Male,1987-03-09,Challenger,9.696911607206118,Midwest,666641,37.82614647501711,54.16563997262149,16.33949349760438
South Dakota,1972,Richard,Kneip,Democrat,Male,1987-03-09,Incumbent,20.06866184043585,Midwest,677389,39.827515400410675,54.16563997262149,14.338124572210814
South Dakota,1974,Richard,Kneip,Democrat,Male,1987-03-09,Incumbent,7.214946015498086,Midwest,679877,41.82614647501711,54.16563997262149,12.33949349760438
South Dakota,1978,William,Janklow,Republican,Male,2012-01-12,Challenger,13.255451413614573,Midwest,689293,39.14579055441479,72.33127994524298,33.1854893908282
South Dakota,1978,Roger,Mckellips,Democrat,Male,2017-08-18,Challenger,-13.255451413614573,Midwest,689293,55.775496235455165,94.55989048596851,38.784394250513344
South Dakota,1982,William,Janklow,Republican,Male,2012-01-12,Incumbent,41.74716852440184,Midwest,690597,43.14579055441479,72.33127994524298,29.1854893908282
South Dakota,1982,Michael,O'connor,Democrat,Male,2018-10-24,Challenger,-41.74716852440184,Midwest,690597,53.889117043121146,89.85626283367556,35.96714579055441
South Dakota,1986,George,Mickelson,Republican,Male,1993-04-19,Challenger,3.6153253113526986,Midwest,696036,45.76043805612594,52.2135523613963,6.453114305270363
South Dakota,1990,George,Mickelson,Republican,Male,1993-04-19,Incumbent,17.790770597102714,Midwest,697101,49.76043805612594,52.2135523613963,2.4531143052703626
South Dakota,1990,Bob,Samuelson,Democrat,Male,2004-10-27,Challenger,-17.790770597102714,Midwest,697101,65.57426420260096,79.55099247091033,13.976728268309378
South Dakota,1994,William,Janklow,Republican,Male,2012-01-12,Challenger,15.476525161653072,Midwest,730790,55.14579055441479,72.33127994524298,17.1854893908282
South Dakota,1998,William,Janklow,Republican,Male,2012-01-12,Incumbent,32.18958007727277,Midwest,746058,59.14579055441479,72.33127994524298,13.1854893908282
Tennessee,1946,James,Mccord,Democrat,Male,1968-09-02,Incumbent,34.376834454357656,South,3077000,67.63586584531143,89.46201232032854,21.82614647501711
Tennessee,1948,Roy,Acuff,Republican,Male,1992-11-23,Challenger,-33.82230721141471,South,3216000,45.14168377823409,89.19096509240246,44.049281314168375
Tennessee,1948,Gordon,Browning,Democrat,Male,1976-05-23,Challenger,33.82230721141471,South,3216000,58.95140314852841,86.49691991786447,27.54551676933607
Tennessee,1950,Gordon,Browning,Democrat,Male,1976-05-23,Incumbent,56.17416191774558,South,3315000,60.95003422313484,86.49691991786447,25.54688569472964
Tennessee,1950,John,Neal,Third party,Male,1959-11-23,Challenger,-56.17416191774558,South,3315000,74.13004791238878,83.17864476386038,9.048596851471595
Tennessee,1952,Frank,Clement,Democrat,Male,1969-11-04,Challenger,58.74952117788382,South,3352000,32.427104722792606,49.42368240930869,16.996577686516083
Tennessee,1954,Frank,Clement,Democrat,Male,1969-11-04,Incumbent,75.33292817851745,South,3359000,34.42573579739904,49.42368240930869,14.99794661190965
Tennessee,1954,John,Neal,Third party,Male,1959-11-23,Challenger,-75.33292817851745,South,3359000,78.13004791238878,83.17864476386038,5.048596851471594
Tennessee,1958,Buford,Ellington,Democrat,Male,1972-04-03,Challenger,29.19123754152824,South,3471000,51.35934291581109,64.76933607118411,13.409993155373032
Tennessee,1958,James,Mccord,Third party,Male,1968-09-02,Challenger,-29.19123754152824,South,3471000,79.63586584531143,89.46201232032854,9.826146475017111
Tennessee,1962,William,Anderson,Third party,Male,2007-02-25,Challenger,-21.540277197528752,South,3673000,41.385352498288846,85.69199178644764,44.3066392881588
Tennessee,1962,Frank,Clement,Democrat,Male,1969-11-04,Challenger,21.540277197528752,South,3673000,42.42573579739904,49.42368240930869,6.997946611909651
Tennessee,1966,Buford,Ellington,Democrat,Male,1972-04-03,Challenger,78.37951807228916,South,3822000,59.35934291581109,64.76933607118411,5.409993155373032
